codigo_postal,estado,municipio,colonia,d_tipo_asenta,d_ciudad,d_codigo,c_estado,c_oficina,c_CP,c_tipo_asenta,c_mnpio,id_asenta_cpcons,d_zona,c_cve_ciudad
50240,México,Toluca,El Carmen Totoltepec,Colonia,,50091,15,50091,,9,106,5107,Urbano,
50240,México,Toluca,El Olimpo,Fraccionamiento,,50091,15,50091,,21,106,5109,Urbano,
50240,México,Toluca,Prados de Tollocan,Fraccionamiento,,50091,15,50091,,21,106,5120,Urbano,
50240,México,Toluca,Los Ahuehuetes,Fraccionamiento,,50091,15,50091,,21,106,7046,Urbano,
50245,México,Toluca,Santa María Totoltepec,Pueblo,,50091,15,50091,,28,106,376,Urbano,
50245,México,Toluca,Villas Santa María (Galaxia),Fraccionamiento,,50091,15,50091,,21,106,5528,Urbano,
50245,México,Toluca,"Jesús García Lovera ""El Pilar""",Colonia,,50091,15,50091,,9,106,5539,Urbano,
50245,México,Toluca,La Arboleda II,Fraccionamiento,,50091,15,50091,,21,106,5555,Urbano,
50245,México,Toluca,Campo Real,Unidad habitacional,,50091,15,50091,,31,106,5689,Urbano,
50245,México,Toluca,Los Héroes I,Fraccionamiento,,50091,15,50091,,21,106,5692,Urbano,
50245,México,Toluca,La Arboleda III,Fraccionamiento,,50091,15,50091,,21,106,5695,Urbano,
50245,México,Toluca,María Bonita,Fraccionamiento,,50091,15,50091,,21,106,8286,Urbano,
50245,México,Toluca,Campo Real I,Fraccionamiento,,50091,15,50091,,21,106,8449,Urbano,
50245,México,Toluca,Campo Real II,Fraccionamiento,,50091,15,50091,,21,106,8450,Urbano,
50245,México,Toluca,Campo Real III,Unidad habitacional,,50091,15,50091,,31,106,8451,Urbano,
50245,México,Toluca,Las Bugambilias,Unidad habitacional,,50091,15,50091,,31,106,8452,Urbano,
50245,México,Toluca,Residencial la Joya,Unidad habitacional,,50091,15,50091,,31,106,8453,Urbano,
50246,México,Toluca,El Coecillo,Colonia,,50091,15,50091,,9,106,5548,Urbano,
50246,México,Toluca,Los Héroes III,Fraccionamiento,,50091,15,50091,,21,106,5693,Urbano,
50246,México,Toluca,Los Héroes II,Fraccionamiento,,50091,15,50091,,21,106,5694,Urbano,
50250,México,Toluca,Las Palomas,Fraccionamiento,,50091,15,50091,,21,106,391,Rural,
50250,México,Toluca,San Felipe Tlalmimilolpan,Pueblo,,50091,15,50091,,28,106,392,Rural,
50250,México,Toluca,Santa Juanita,Ejido,,50091,15,50091,,15,106,6981,Urbano,
50250,México,Toluca,La Curva,Colonia,,50091,15,50091,,9,106,7047,Urbano,
50250,México,Toluca,La Cañada,Colonia,,50091,15,50091,,9,106,7048,Rural,
50250,México,Toluca,Las Margaritas,Fraccionamiento,,50091,15,50091,,21,106,7843,Urbano,
50250,México,Toluca,Rancho de Maya,Colonia,,50091,15,50091,,9,106,7844,Urbano,
50250,México,Toluca,La Loma Residencial,Fraccionamiento,,50091,15,50091,,21,106,8054,Urbano,
50253,México,Toluca,Jardines de San Pedro,Colonia,,50091,15,50091,,9,106,8388,Urbano,
50253,México,Toluca,Dos Ríos,Colonia,,50091,15,50091,,9,106,8389,Rural,
50253,México,Toluca,Los Álamos,Colonia,,50091,15,50091,,9,106,8390,Urbano,
50253,México,Toluca,El Calvario,Colonia,,50091,15,50091,,9,106,8391,Urbano,
50254,México,Toluca,Del Panteón,Barrio,,50091,15,50091,,2,106,8392,Urbano,
50254,México,Toluca,Loma Bonita,Colonia,,50091,15,50091,,9,106,8393,Urbano,
50254,México,Toluca,Tlala,Colonia,,50091,15,50091,,9,106,8394,Rural,
50254,México,Toluca,La Venta,Barrio,,50091,15,50091,,2,106,8395,Rural,
50254,México,Toluca,El Mogote,Barrio,,50091,15,50091,,2,106,8396,Urbano,
50254,México,Toluca,El Frontón,Colonia,,50091,15,50091,,9,106,8397,Urbano,
50254,México,Toluca,El Mirador,Barrio,,50091,15,50091,,2,106,8398,Urbano,
50254,México,Toluca,Balcones de San Felipe,Fraccionamiento,,50091,15,50091,,21,106,8489,Urbano,
50255,México,Toluca,El Refugio,Colonia,,50091,15,50091,,9,106,389,Rural,
50255,México,Toluca,Santiago Tlacotepec,Colonia,,50091,15,50091,,9,106,393,Urbano,
50255,México,Toluca,San Juan Tilapa Centro,Colonia,,50091,15,50091,,9,106,394,Urbano,
50255,México,Toluca,El Durazno,Colonia,,50091,15,50091,,9,106,6990,Rural,
50255,México,Toluca,Vista Hermosa,Colonia,,50091,15,50091,,9,106,7049,Urbano,
50255,México,Toluca,Cristo Rey,Colonia,,50091,15,50091,,9,106,8270,Urbano,
50255,México,Toluca,Linda Vista,Colonia,,50091,15,50091,,9,106,8401,Urbano,
50255,México,Toluca,Paraje Tlalmimilolpan,Colonia,,50091,15,50091,,9,106,8402,Urbano,
50255,México,Toluca,Loma Bonita,Colonia,,50091,15,50091,,9,106,8403,Urbano,
50255,México,Toluca,Los Pajaritos,Colonia,,50091,15,50091,,9,106,8404,Urbano,
50255,México,Toluca,Santiago Tlacotepec Centro,Colonia,,50091,15,50091,,9,106,8405,Urbano,
50255,México,Toluca,El Mirador,Colonia,,50091,15,50091,,9,106,8406,Urbano,
50255,México,Toluca,Santa María,Colonia,,50091,15,50091,,9,106,8407,Urbano,
50255,México,Toluca,Guadalupe,Colonia,,50091,15,50091,,9,106,8408,Rural,
50256,México,Toluca,Las Palmas,Colonia,,50091,15,50091,,9,106,8409,Urbano,
50256,México,Toluca,Agua Bendita,Colonia,,50091,15,50091,,9,106,8410,Urbano,
50256,México,Toluca,Las Barranquitas,Colonia,,50091,15,50091,,9,106,8411,Urbano,
50256,México,Toluca,El Canal,Colonia,,50091,15,50091,,9,106,8412,Urbano,
50256,México,Toluca,El Calvario,Colonia,,50091,15,50091,,9,106,8413,Urbano,
50257,México,Toluca,La Joya,Barrio,,50091,15,50091,,2,106,8399,Urbano,
50257,México,Toluca,La Joya,Colonia,,50091,15,50091,,9,106,8414,Rural,
50257,México,Toluca,El Cruzado,Colonia,,50091,15,50091,,9,106,8415,Urbano,
50257,México,Toluca,Benito Juárez,Colonia,,50091,15,50091,,9,106,8416,Urbano,
50257,México,Toluca,Tollocan,Colonia,,50091,15,50091,,9,106,8417,Urbano,
50257,México,Toluca,La Joya de Ignacio Esquivel,Colonia,,50091,15,50091,,9,106,8418,Urbano,
50257,México,Toluca,Apilulco,Colonia,,50091,15,50091,,9,106,8419,Urbano,
50257,México,Toluca,Loma Bonita,Colonia,,50091,15,50091,,9,106,8420,Urbano,
50258,México,Toluca,Acuxtitla,Colonia,,50091,15,50091,,9,106,8421,Rural,
50258,México,Toluca,El Chamizal,Colonia,,50091,15,50091,,9,106,8422,Urbano,
50258,México,Toluca,Tilapa,Colonia,,50091,15,50091,,9,106,8424,Urbano,
50258,México,Toluca,El Mostrante,Colonia,,50091,15,50091,,9,106,8425,Urbano,
50258,México,Toluca,La Cruz,Colonia,,50091,15,50091,,9,106,8426,Urbano,
50258,México,Toluca,Puxinco,Colonia,,50091,15,50091,,9,106,8427,Urbano,
50258,México,Toluca,El Rosario,Colonia,,50091,15,50091,,9,106,8428,Rural,
50258,México,Toluca,Guadalupe,Colonia,,50091,15,50091,,9,106,8429,Urbano,
50258,México,Toluca,Rancho Buenavista,Colonia,,50091,15,50091,,9,106,8430,Rural,
50258,México,Toluca,Paraje el Ocote,Colonia,,50091,15,50091,,9,106,8431,Rural,
50260,México,Toluca,Atenea,Fraccionamiento,,50091,15,50091,,21,106,7,Urbano,
50260,México,Toluca,Miramonte,Fraccionamiento,,50091,15,50091,,21,106,8,Urbano,
50260,México,Toluca,La Rivera,Fraccionamiento,,50091,15,50091,,21,106,9,Urbano,
50260,México,Toluca,Victoria Residencial,Condominio,,50091,15,50091,,10,106,17,Urbano,
50260,México,Toluca,Paseos del Valle,Fraccionamiento,,50091,15,50091,,21,106,5118,Urbano,
50260,México,Toluca,El Pacífico,Colonia,,50091,15,50091,,9,106,6976,Urbano,
50260,México,Toluca,Capultitlán Centro,Colonia,,50091,15,50091,,9,106,8423,Urbano,
50260,México,Toluca,Villas Fontana,Fraccionamiento,,50091,15,50091,,21,106,8456,Urbano,
50260,México,Toluca,Villas Santa Esther,Fraccionamiento,,50091,15,50091,,21,106,8457,Urbano,
50260,México,Toluca,Alejandría,Fraccionamiento,,50091,15,50091,,21,106,8458,Urbano,
50263,México,Toluca,Los Pinos,Colonia,,50091,15,50091,,9,106,8374,Urbano,
50263,México,Toluca,San Juan Apóstol,Barrio,,50091,15,50091,,2,106,8375,Urbano,
50263,México,Toluca,De Cristo Rey,Barrio,,50091,15,50091,,2,106,8376,Urbano,
50263,México,Toluca,De la Cruz,Barrio,,50091,15,50091,,2,106,8377,Urbano,
50263,México,Toluca,La Virgen de Guadalupe,Barrio,,50091,15,50091,,2,106,8378,Urbano,
50263,México,Toluca,San Isidro Labrador,Barrio,,50091,15,50091,,2,106,8379,Urbano,
50263,México,Toluca,Del Espíritu Santo,Barrio,,50091,15,50091,,2,106,8380,Urbano,
50263,México,Toluca,La Santísima Trinidad,Colonia,,50091,15,50091,,9,106,8381,Urbano,
50264,México,Toluca,La Soledad,Barrio,,50091,15,50091,,2,106,6,Rural,
50264,México,Toluca,San José,Barrio,,50091,15,50091,,2,106,8382,Urbano,
50264,México,Toluca,San Felipe de Jesús,Barrio,,50091,15,50091,,2,106,8383,Urbano,
50264,México,Toluca,San Judas Tadeo,Colonia,,50091,15,50091,,9,106,8384,Rural,
50264,México,Toluca,Las Palmas,Colonia,,50091,15,50091,,9,106,8385,Rural,
50264,México,Toluca,San Pablo,Colonia,,50091,15,50091,,9,106,8386,Urbano,
50265,México,Toluca,San Miguel Zacango,Colonia,,50091,15,50091,,9,106,5532,Rural,
50265,México,Toluca,Villas Santa Isabel,Fraccionamiento,,50091,15,50091,,21,106,5534,Urbano,
50265,México,Toluca,Del Panteón,Barrio,,50091,15,50091,,2,106,8362,Urbano,
50265,México,Toluca,Guadalupe,Colonia,,50091,15,50091,,9,106,8363,Urbano,
50265,México,Toluca,Sixto Noguez,Colonia,,50091,15,50091,,9,106,8364,Urbano,
50265,México,Toluca,La Loma,Colonia,,50091,15,50091,,9,106,8365,Urbano,
50265,México,Toluca,Cacalomacán Centro,Colonia,,50091,15,50091,,9,106,8366,Urbano,
50265,México,Toluca,La Palma,Colonia,,50091,15,50091,,9,106,8367,Urbano,
50265,México,Toluca,La Capilla,Colonia,,50091,15,50091,,9,106,8368,Urbano,
50265,México,Toluca,Sagrado Corazón de Jesús,Colonia,,50091,15,50091,,9,106,8369,Urbano,
50265,México,Toluca,Tierra Coloradas,Colonia,,50091,15,50091,,9,106,8370,Urbano,
50265,México,Toluca,San Pedro,Colonia,,50091,15,50091,,9,106,8371,Urbano,
50265,México,Toluca,El Chorrito,Colonia,,50091,15,50091,,9,106,8372,Urbano,
50265,México,Toluca,Del Campo,Colonia,,50091,15,50091,,9,106,8373,Urbano,
50265,México,Toluca,Las Palomas,Colonia,,50091,15,50091,,9,106,8467,Urbano,
50265,México,Toluca,Sor Juana Inés de la Cruz,Colonia,,50091,15,50091,,9,106,8468,Urbano,
50266,México,Toluca,San Antonio Buenavista,Pueblo,,50091,15,50091,,28,106,388,Rural,
50270,México,Toluca,Tecaxic,Pueblo,,50091,15,50091,,28,106,377,Rural,
50270,México,Toluca,Tepetongo,Barrio,,50091,15,50091,,2,106,8143,Rural,
50270,México,Toluca,San Pablo,Colonia,,50091,15,50091,,9,106,8318,Rural,
50270,México,Toluca,Buenavista,Barrio,,50091,15,50091,,2,106,8319,Urbano,
50270,México,Toluca,Tlalnepantla,Barrio,,50091,15,50091,,2,106,8321,Rural,
50270,México,Toluca,El Pedregal,Barrio,,50091,15,50091,,2,106,8323,Rural,
50274,México,Toluca,Pueblo Nuevo (Serratón),Colonia,,50091,15,50091,,9,106,8322,Rural,
50280,México,Toluca,Santiago Tlaxomulco Centro,Colonia,,50091,15,50091,,9,106,209,Urbano,
50280,México,Toluca,Calixtlahuaca,Pueblo,,50091,15,50091,,28,106,360,Rural,
50280,México,Toluca,La Peña,Colonia,,50091,15,50091,,9,106,8328,Urbano,
50283,México,Toluca,El Pozo Blanco,Barrio,,50091,15,50091,,2,106,8336,Urbano,
50283,México,Toluca,La Pena,Barrio,,50091,15,50091,,2,106,8337,Urbano,
50283,México,Toluca,Los Cipreses,Barrio,,50091,15,50091,,2,106,8338,Urbano,
50284,México,Toluca,Los Pocitos,Colonia,,50091,15,50091,,9,106,8339,Urbano,
50284,México,Toluca,El Calvario,Colonia,,50091,15,50091,,9,106,8340,Urbano,
50284,México,Toluca,Tenojo,Colonia,,50091,15,50091,,9,106,8341,Urbano,
50285,México,Toluca,Las Bugambilias,Unidad habitacional,,50091,15,50091,,31,106,1,Rural,
50285,México,Toluca,San Martín Toltepec,Pueblo,,50091,15,50091,,28,106,370,Rural,
50285,México,Toluca,La Palma Toltepec,Barrio,,50091,15,50091,,2,106,384,Rural,
50285,México,Toluca,Palmillas,Barrio,,50091,15,50091,,2,106,385,Rural,
50285,México,Toluca,Ojo de Agua,Colonia,,50091,15,50091,,9,106,5536,Rural,
50285,México,Toluca,San Marcos Yachihuacaltepec,Colonia,,50091,15,50091,,9,106,6971,Urbano,
50285,México,Toluca,Zimbrones,Barrio,,50091,15,50091,,2,106,7050,Rural,
50285,México,Toluca,2 de Marzo,Colonia,,50091,15,50091,,9,106,7051,Urbano,
50285,México,Toluca,Junta Local de Caminos,Fraccionamiento,,50091,15,50091,,21,106,7845,Urbano,
50285,México,Toluca,San Marcos Yachihuacaltepec,Ejido,,50091,15,50091,,15,106,8307,Urbano,
50285,México,Toluca,Lázaro Cárdenas,Colonia,,50091,15,50091,,9,106,8308,Urbano,
50285,México,Toluca,San Isidro,Ranchería,,50091,15,50091,,29,106,8310,Rural,
50285,México,Toluca,Paseos San Martín,Conjunto habitacional,,50091,15,50091,,12,106,9095,Rural,
50285,México,Toluca,Almoloya de Juárez,Ejido,,50091,15,50091,,15,106,9641,Rural,
50286,México,Toluca,El Tepetate,Colonia,,50091,15,50091,,9,106,8326,Urbano,
50286,México,Toluca,El Calvario,Colonia,,50091,15,50091,,9,106,8327,Urbano,
50290,México,Toluca,Ejido Santa Cruz Atzcapotzaltongo,Colonia,,50091,15,50091,,9,106,208,Rural,
50290,México,Toluca,La Vega,Fraccionamiento,,50091,15,50091,,21,106,210,Urbano,
50290,México,Toluca,San Pablo Autopan,Pueblo,,50091,15,50091,,28,106,374,Urbano,
50290,México,Toluca,Jicaltepec Autopan,Barrio,,50091,15,50091,,2,106,6984,Urbano,
50290,México,Toluca,Bordo Nuevo,Ejido,,50091,15,50091,,15,106,6987,Rural,
50290,México,Toluca,El Cerro del Perico,Ejido,,50091,15,50091,,15,106,6988,Rural,
50290,México,Toluca,De Jesús 1da. Sección,Barrio,,50091,15,50091,,2,106,8268,Rural,
50290,México,Toluca,De Jesús 2da. Sección,Barrio,,50091,15,50091,,2,106,8335,Rural,
50290,México,Toluca,Del Pozo,Barrio,,50091,15,50091,,2,106,8342,Urbano,
50290,México,Toluca,El Cerrito,Colonia,,50091,15,50091,,9,106,8344,Urbano,
50290,México,Toluca,Tejocote,Colonia,,50091,15,50091,,9,106,8345,Urbano,
50290,México,Toluca,Alcaltunco,Colonia,,50091,15,50091,,9,106,8346,Urbano,
50290,México,Toluca,Tanamato,Colonia,,50091,15,50091,,9,106,8347,Urbano,
50290,México,Toluca,Chupascliya,Colonia,,50091,15,50091,,9,106,8348,Urbano,
50290,México,Toluca,Chichipicas,Colonia,,50091,15,50091,,9,106,8349,Urbano,
50290,México,Toluca,Santa Cruz Atzcapotzaltongo,Colonia,,50091,15,50091,,9,106,8350,Urbano,
50290,México,Toluca,La Granja,Barrio,,50091,15,50091,,2,106,8465,Urbano,
50293,México,Toluca,Parque industrial Toluca,Zona industrial,,50091,15,50091,,37,106,6555,Urbano,
50294,México,Toluca,De Jesús 3a. Sección,Barrio,,50091,15,50091,,2,106,8329,Urbano,
50294,México,Toluca,De Santa Cruz,Barrio,,50091,15,50091,,2,106,8330,Urbano,
50294,México,Toluca,De Pueblo Nuevo,Barrio,,50091,15,50091,,2,106,8331,Urbano,
50294,México,Toluca,De Santa María,Barrio,,50091,15,50091,,2,106,8332,Urbano,
50294,México,Toluca,Tlachaloya,Colonia,,50091,15,50091,,9,106,8333,Urbano,
50294,México,Toluca,Villas los Ángeles,Unidad habitacional,,50091,15,50091,,31,106,8471,Urbano,
50295,México,Toluca,Parque Industrial San Cayetano,Zona industrial,,50091,15,50091,,37,106,5,Rural,
50295,México,Toluca,San Cayetano Morelos,Pueblo,,50091,15,50091,,28,106,381,Rural,
50295,México,Toluca,Tlachaloya,Pueblo,,50091,15,50091,,28,106,383,Urbano,
50295,México,Toluca,San Carlos,Barrio,,50091,15,50091,,2,106,6977,Rural,
50295,México,Toluca,San Carlos Autopan,Colonia,,50091,15,50091,,9,106,6978,Rural,
50295,México,Toluca,San José la Costa,Ejido,,50091,15,50091,,15,106,6980,Rural,
50295,México,Toluca,Sebastián Lerdo de Tejada,Colonia,,50091,15,50091,,9,106,6982,Rural,
50295,México,Toluca,Tlachaloya 2a Sección Centro,Colonia,,50091,15,50091,,9,106,6983,Urbano,
50295,México,Toluca,Aviación Autopan,Colonia,,50091,15,50091,,9,106,6985,Rural,
50295,México,Toluca,Balbuena,Barrio,,50091,15,50091,,2,106,6986,Rural,
50295,México,Toluca,San Diego,Fraccionamiento,,50091,15,50091,,21,106,7053,Rural,
50295,México,Toluca,Real de San Pablo,Fraccionamiento,,50091,15,50091,,21,106,7054,Urbano,
50295,México,Toluca,Galaxia Toluca,Fraccionamiento,,50091,15,50091,,21,106,7055,Urbano,
50295,México,Toluca,Cerrillo Piedras Blancas,Colonia,,50091,15,50091,,9,106,8290,Rural,
50295,México,Toluca,Las Jaras San Nicolás,Colonia,,50091,15,50091,,9,106,8301,Urbano,
50295,México,Toluca,La Trinidad,Colonia,,50091,15,50091,,9,106,8302,Urbano,
50295,México,Toluca,Julián Escalante,Colonia,,50091,15,50091,,9,106,8303,Urbano,
50295,México,Toluca,Del Tejocote,Barrio,,50091,15,50091,,2,106,8304,Urbano,
50295,México,Toluca,San Mateo,Colonia,,50091,15,50091,,9,106,8305,Urbano,
50295,México,Toluca,San José Buenavista,Barrio,,50091,15,50091,,2,106,8306,Rural,
50295,México,Toluca,Xicaltepec,Ejido,,50091,15,50091,,15,106,8311,Rural,
50300,México,Acambay de Ruíz Castañeda,Villa de Acambay de Ruíz Castañeda Centro,Colonia,,50301,15,50301,,9,1,395,Urbano,
50300,México,Acambay de Ruíz Castañeda,El Triángulo,Colonia,,50301,15,50301,,9,1,8231,Urbano,
50300,México,Acambay de Ruíz Castañeda,Peñasco de Dios,Colonia,,50301,15,50301,,9,1,8685,Urbano,
50303,México,Acambay de Ruíz Castañeda,Endeje,Pueblo,,50301,15,50301,,28,1,413,Rural,
50303,México,Acambay de Ruíz Castañeda,Manuel Hinojosa,Fraccionamiento,,50301,15,50301,,21,1,5221,Rural,
50303,México,Acambay de Ruíz Castañeda,Constituyentes,Colonia,,50301,15,50301,,9,1,8679,Urbano,
50304,México,Acambay de Ruíz Castañeda,Peñascos Residencial,Fraccionamiento,,50301,15,50301,,21,1,6,Urbano,
50304,México,Acambay de Ruíz Castañeda,Loma Alta,Colonia,,50301,15,50301,,9,1,7,Urbano,
50304,México,Acambay de Ruíz Castañeda,Reforma,Colonia,,50301,15,50301,,9,1,8,Urbano,
50304,México,Acambay de Ruíz Castañeda,Los Pinos,Colonia,,50301,15,50301,,9,1,8683,Urbano,
50305,México,Acambay de Ruíz Castañeda,Independencia,Colonia,,50301,15,50301,,9,1,8681,Urbano,
50305,México,Acambay de Ruíz Castañeda,La Camelia,Colonia,,50301,15,50301,,9,1,8682,Urbano,
50305,México,Acambay de Ruíz Castañeda,Niños Héroes,Colonia,,50301,15,50301,,9,1,8684,Urbano,
50306,México,Acambay de Ruíz Castañeda,El Nogal,Colonia,,50301,15,50301,,9,1,8680,Urbano,
50306,México,Acambay de Ruíz Castañeda,Revolución,Colonia,,50301,15,50301,,9,1,8686,Rural,
50306,México,Acambay de Ruíz Castañeda,Valle de los Espejos,Colonia,,50301,15,50301,,9,1,8687,Urbano,
50310,México,Acambay de Ruíz Castañeda,Esdoca Barrio I,Barrio,,50301,15,50301,,2,1,4,Rural,
50310,México,Acambay de Ruíz Castañeda,Esdoca (Esdoca Centro),Pueblo,,50301,15,50301,,28,1,414,Rural,
50310,México,Acambay de Ruíz Castañeda,Botidí,Colonia,,50301,15,50301,,9,1,415,Rural,
50310,México,Acambay de Ruíz Castañeda,Dongu Barrio Dos,Barrio,,50301,15,50301,,2,1,6597,Rural,
50310,México,Acambay de Ruíz Castañeda,La Cumbre,Ranchería,,50301,15,50301,,29,1,8671,Rural,
50313,México,Acambay de Ruíz Castañeda,Dateje,Pueblo,,50301,15,50301,,28,1,396,Rural,
50313,México,Acambay de Ruíz Castañeda,Ganzda,Pueblo,,50301,15,50301,,28,1,399,Rural,
50313,México,Acambay de Ruíz Castañeda,Loma Linda,Pueblo,,50301,15,50301,,28,1,417,Rural,
50313,México,Acambay de Ruíz Castañeda,Hacienda Toto,Pueblo,,50301,15,50301,,28,1,420,Rural,
50314,México,Acambay de Ruíz Castañeda,Barrancas,Pueblo,,50301,15,50301,,28,1,418,Rural,
50314,México,Acambay de Ruíz Castañeda,Buenavista,Pueblo,,50301,15,50301,,28,1,419,Rural,
50314,México,Acambay de Ruíz Castañeda,Bovini,Pueblo,,50301,15,50301,,28,1,421,Rural,
50314,México,Acambay de Ruíz Castañeda,La Huerta,Pueblo,,50301,15,50301,,28,1,463,Rural,
50314,México,Acambay de Ruíz Castañeda,Las Golondrinas,Pueblo,,50301,15,50301,,28,1,464,Rural,
50314,México,Acambay de Ruíz Castañeda,Las Pomas Ejido de Dateje,Ranchería,,50301,15,50301,,29,1,8675,Rural,
50315,México,Acambay de Ruíz Castañeda,Las Arenas (San Agustín),Pueblo,,50301,15,50301,,28,1,406,Rural,
50315,México,Acambay de Ruíz Castañeda,Mado Sector Dos,Ranchería,,50301,15,50301,,29,1,460,Rural,
50315,México,Acambay de Ruíz Castañeda,Los Pilares,Pueblo,,50301,15,50301,,28,1,465,Rural,
50315,México,Acambay de Ruíz Castañeda,Santa María las Arenas,Ranchería,,50301,15,50301,,29,1,6590,Rural,
50315,México,Acambay de Ruíz Castañeda,Las Trojes,Pueblo,,50301,15,50301,,28,1,7324,Rural,
50315,México,Acambay de Ruíz Castañeda,Santa María las Arenas Dos,Ranchería,,50301,15,50301,,29,1,8678,Rural,
50323,México,Acambay de Ruíz Castañeda,Boshi Grande,Pueblo,,50301,15,50301,,28,1,429,Rural,
50324,México,Acambay de Ruíz Castañeda,La Manga,Pueblo,,50301,15,50301,,28,1,401,Rural,
50324,México,Acambay de Ruíz Castañeda,Mado Sector Uno,Ranchería,,50301,15,50301,,29,1,461,Rural,
50324,México,Acambay de Ruíz Castañeda,San Antonio las Palmas,Pueblo,,50301,15,50301,,28,1,462,Rural,
50325,México,Acambay de Ruíz Castañeda,San Juanico Sector Uno,Pueblo,,50301,15,50301,,28,1,403,Rural,
50325,México,Acambay de Ruíz Castañeda,San Nicolás Acambay,Pueblo,,50301,15,50301,,28,1,426,Rural,
50325,México,Acambay de Ruíz Castañeda,La Venta (Barrio la Venta),Ranchería,,50301,15,50301,,29,1,427,Rural,
50325,México,Acambay de Ruíz Castañeda,San Juanico Sector Dos,Pueblo,,50301,15,50301,,28,1,428,Rural,
50326,México,Acambay de Ruíz Castañeda,La Caridad,Pueblo,,50301,15,50301,,28,1,400,Rural,
50326,México,Acambay de Ruíz Castañeda,San Ildefonso (San Ildefonso Yolotepec),Pueblo,,50301,15,50301,,28,1,412,Rural,
50326,México,Acambay de Ruíz Castañeda,Boshi Chiquito,Pueblo,,50301,15,50301,,28,1,430,Rural,
50330,México,Acambay de Ruíz Castañeda,San Pedro de los Metates,Pueblo,,50301,15,50301,,28,1,404,Rural,
